ID,region,DICE,JACC,ACCU,PREC,SENS,SPEC,HAUS,model
BraTS2024_PED-00152-000,NEC,0.0,0.0,0.9971979166666667,,,0.9994712435644111,78.3198569968051,nnUnet
BraTS2024_PED-00153-000,EDE,0.0,0.0,0.9885656362007168,,,0.9885656362007168,,nnUnet
BraTS2024_PED-00153-000,ENH,0.001429388221841052,0.0007152052639107423,0.999217517921147,0.0007478312892611427,0.016129032258064516,0.9992516541232951,61.61168720299745,nnUnet
BraTS2024_PED-00153-000,NEC,0.7650095689419484,0.619445746058569,0.9884473566308244,0.9948506144893872,0.6214382481622138,0.9998996285215778,25.25866188063018,nnUnet
BraTS2024_PED-00154-000,EDE,0.0,0.0,0.9871023745519714,,,0.9871023745519714,,nnUnet
BraTS2024_PED-00154-000,ENH,0.0,0.0,0.9989139784946237,,,0.9989139784946237,,nnUnet
BraTS2024_PED-00154-000,NEC,0.003019283746556474,0.0015119243375674573,0.9898660394265233,0.00962484192777856,0.001790475194730514,0.9984073856993924,62.03224967708329,nnUnet
BraTS2024_PED-00155-000,EDE,0.06988255706297887,0.036206375585435865,0.9857093413978495,0.03682758726670611,0.6821804725306007,0.9859483953209593,137.04378862246912,nnUnet
BraTS2024_PED-00155-000,ENH,0.13598346944799763,0.07295185810810811,0.9960658602150537,0.09642084699644178,0.23060236943100285,0.9970948901605583,134.8406466908254,nnUnet
BraTS2024_PED-00155-000,NEC,0.07650408824149782,0.039773460278143304,0.9916631944444444,0.04993278590285538,0.16351967752201124,0.9934157550005354,125.92458060283545,nnUnet
BraTS2024_PED-00156-000,EDE,0.0,0.0,0.9747671370967742,,,0.9747671370967742,,nnUnet
BraTS2024_PED-00156-000,ENH,0.0,0.0,0.9987750896057348,,,0.9987750896057348,,nnUnet
BraTS2024_PED-00156-000,NEC,0.1912290689977363,0.10572321000966871,0.9667451836917563,0.25455072884183044,0.15313534808842585,0.9881834153734698,155.03225470849605,nnUnet
BraTS2024_PED-00157-000,EDE,0.0,0.0,0.995713373655914,,,0.995713373655914,,nnUnet
BraTS2024_PED-00157-000,ENH,0.0,0.0,0.998796146953405,,,0.998796146953405,,nnUnet
BraTS2024_PED-00157-000,NEC,0.0,0.0,0.9956443772401433,,,0.9977504039384206,90.41017641836565,nnUnet
BraTS2024_PED-00158-000,EDE,0.0,0.0,0.9923869847670251,,,0.9923869847670251,,nnUnet
BraTS2024_PED-00158-000,ENH,1.0,1.0,1.0,,,1.0,,nnUnet
BraTS2024_PED-00158-000,NEC,0.5726890693466135,0.4012363788767812,0.9967996191756272,0.8924676051086045,0.42161936009512696,0.9997402783671019,56.859475903318,nnUnet
BraTS2024_PED-00159-000,EDE,0.0,0.0,0.9937665770609319,,,0.9937665770609319,,nnUnet
BraTS2024_PED-00159-000,ENH,0.7280016035277611,0.5723290261582099,0.9996960125448029,0.8092691622103387,0.6615664845173042,0.9999040628702013,2.449489742783178,nnUnet
BraTS2024_PED-00159-000,NEC,0.11091112516417766,0.05871143843024154,0.9938585349462365,0.8110030827602561,0.05952588157482508,0.9999101520921034,4.123105625617661,nnUnet
BraTS2024_PED-00160-000,EDE,0.0,0.0,0.9928282930107527,,,0.9928282930107527,,nnUnet
BraTS2024_PED-00160-000,ENH,0.0,0.0,0.9987486559139785,,,0.9987486559139785,,nnUnet
BraTS2024_PED-00160-000,NEC,0.5594921402660218,0.38839922773440777,0.9983678315412187,0.8880145859322521,0.4084028421377819,0.9998689550461908,63.8200595424354,nnUnet
BraTS2024_PED-00161-000,EDE,0.0,0.0,0.9956907482078853,,,0.9956907482078853,,nnUnet
BraTS2024_PED-00161-000,ENH,0.11701479306332761,0.06214323544989113,0.9946448252688173,0.06256789050619162,0.9015367103016505,0.9946814864183775,79.50471684120383,nnUnet
BraTS2024_PED-00161-000,NEC,0.03166759114517674,0.016088538197468874,0.995698252688172,0.03923773820681037,0.02654605402206535,0.9982730898843407,70.09992867328754,nnUnet
BraTS2024_PED-00162-000,EDE,0.0,0.0,0.9809358198924731,,,0.9809358198924731,,nnUnet
BraTS2024_PED-00162-000,ENH,0.0,0.0,0.9993906810035842,,,0.9994760976996578,98.96464014990404,nnUnet
BraTS2024_PED-00162-000,NEC,0.17285321635803327,0.0946028079985413,0.9966629704301075,0.11571200237891685,0.3414874945151382,0.9973326259204627,93.9095309327014,nnUnet
BraTS2024_PED-00163-000,EDE,0.0,0.0,0.9769467965949821,,,0.9769467965949821,,nnUnet
BraTS2024_PED-00163-000,ENH,0.0,0.0,0.9998226926523297,,,0.9998226926523297,,nnUnet
BraTS2024_PED-00163-000,NEC,0.36207517936561606,0.22105726392581368,0.9807691532258065,0.8993170911775563,0.22666691477137926,0.999373926680215,96.71090941563935,nnUnet
BraTS2024_PED-00164-000,EDE,0.0,0.0,0.978681899641577,,,0.978681899641577,,nnUnet
BraTS2024_PED-00164-000,ENH,0.0,0.0,0.9892578405017921,,,0.9892623834854081,181.99725272651781,nnUnet
BraTS2024_PED-00164-000,NEC,0.0,0.0,0.9737317428315412,,,0.973820420699152,182.41984541162182,nnUnet
BraTS2024_PED-00165-000,EDE,0.0,0.0,0.9937992831541219,,,0.9937992831541219,,nnUnet
BraTS2024_PED-00165-000,ENH,0.183305700605854,0.10090068574937737,0.994096438172043,0.1056325451817987,0.6925418569254186,0.994385197577566,89.64373932405988,nnUnet
BraTS2024_PED-00165-000,NEC,0.13542723031901022,0.0726317752362009,0.9966578181003585,0.2183092013078001,0.09816028225806452,0.9990602179288137,79.45438943192504,nnUnet
BraTS2024_PED-00166-000,EDE,0.0,0.0,0.9926499775985663,,,0.9926499775985663,,nnUnet
BraTS2024_PED-00166-000,ENH,0.0,0.0,0.9938411738351255,,,0.9938990622213659,106.37198879404295,nnUnet
BraTS2024_PED-00166-000,NEC,0.0,0.0,0.9913953853046595,,,0.9959043960008002,94.9789450352024,nnUnet
BraTS2024_PED-00167-000,EDE,0.5632122469051335,0.3919940476190476,0.9954236111111111,0.4095969647966165,0.9011973999315771,0.9957331181725115,105.19505691808908,nnUnet
BraTS2024_PED-00167-000,ENH,0.33067400275103165,0.1980883322346737,0.9978198924731183,0.4776000794675673,0.2528796086887919,0.9994096971967744,92.01086892318754,nnUnet
BraTS2024_PED-00167-000,NEC,0.7808504164919292,0.6404877851371221,0.9970148969534051,0.7735418703160639,0.788298384552805,0.9984325257006582,83.72574275573791,nnUnet
BraTS2024_PED-00168-000,EDE,0.0,0.0,0.9913636872759857,,,0.9913636872759857,,nnUnet
BraTS2024_PED-00168-000,ENH,0.0,0.0,0.99596875,,,0.9966039063874714,96.46242791885346,nnUnet
BraTS2024_PED-00168-000,NEC,0.0,0.0,0.995800291218638,,,0.9997293350029777,79.61155694998057,nnUnet
BraTS2024_PED-00169-000,EDE,0.0,0.0,0.9939436603942652,,,0.9939436603942652,,nnUnet
BraTS2024_PED-00169-000,ENH,0.7511399751278154,0.601460500110644,0.9997982750896057,0.9658848614072495,0.6145150350440878,0.999989241982223,1.4142135623730951,nnUnet
BraTS2024_PED-00169-000,NEC,0.13351719662556782,0.07153411560191221,0.9976070788530466,0.6688338073953677,0.07416084703762109,0.9999084866556139,3.0,nnUnet
BraTS2024_PED-00170-000,EDE,0.4575291775909087,0.2966209609568638,0.9930706765232975,0.3022989038492735,0.9404491546807974,0.9932346912601083,67.80117993073571,nnUnet
